iPhone Model,Reviews
iPhone XS Max,"Zero regrets! I upgraded to the XS Max from a 7 Plus. the phone is virtually the same size but there is a huge difference in screen size. I'd thought about going w/ the smaller XS to experience a smaller phone, but at the last minute decided to go with the XS Max...a decision I definitely do not regret. The screen is enormous and beautiful - great to watch videos or TV. I find myself using my iPad less and less. I was also a little skeptical if I'd be happy with faceID vs the fingerprint sensor but my skepticism was unfounded. faceID is so easy to use and makes the overall experience much better. Only in very bright light have I had any issue and had to fall back to typing in my code, but even that has been rare. It is blazing fast, and with the awesome screen size and faceID, I could not be happier with this phone."
iPhone XS Max,"Apple - iPhone XS Max 256GB - Space Gray.iPhone XS Max features a 6.5-inch Super Retina display with custom-built OLED panels for an HDR display that provides the industry's best color accuracy, true blacks, and remarkable brightness.¹ Advanced Face ID lets you securely unlock your iPhone, log in to apps, and pay with just a glance. The A12 Bionic chip with next-generation Neural Engine uses real-time machine learning to transform the way you experience photos, gaming, augmented reality, and more. A breakthrough 12MP dual-camera system takes your portraits to the next level with Portrait mode, Portrait Lighting, enhanced bokeh, and all-new Depth Control. Water resistance.² And iOS 12 – the most advanced mobile operating system – with powerful new tools that make iPhone more personal than ever."
iPhone XS Max,"iPhone XS Max.I get a new iPhone every 2 years. I never get those so-called mid new releases. I laughed at the iPhone X when it came out and I seen it. This XS Max isn’t that. Trust me! This is why I only upgrade, every 2 years only! I told myself, if they don’t make any extreme changes, that I would be keeping my 7 Plus. I was the first to have the iPhone XS Max. Best Buy was giving them out at 8 AM. Before the cellphone stores. It’s a refreshing change. I’m just wondering, what took them so long? It’s extremely expensive though. Lots of improvements! Great phone. Apple has always been good at taking what’s out there and making it better!"
iPhone XS Max,"Best iPhone Ever.I contemplated getting the regular XS but compared screen size when playing video and for me the XS Max won it out!
After having the iphone 5S , 6 and 7 plus now having the 
XS Max , I can honestly say the XS Max is the best iPhone ever.
Its fluid and very easy to use. I personally like the size and the pictures are amazing. 
The battery could be a little better but nonetheless it still holds just enough juice until the next charge.
The speaker is clear and antenna seems to get a better and clearer reception. Calls are clear and the overall feel is exceptional.
I'd recommend the new iPhone XS Max to anyone looking for a new level of experience on the latest iPhone.

 "
iPhone XS Max,"More Screen!Coming from the iPhone 8 Plus, I am very happy with the iPhone XS Max due to the screen real estate. In my opinion, this is an improved model of the 8 Plus since the physical size is nearly identical. As usual, navigation in iOS is smooth and consistent even with the newly released iOS 12. Personally, I don’t love the notch and wish it was excluded from this model, but you forget about it after a while. I had the previous iPhone X for a very brief time because it was just way too small for my hands. This is a fantastic incremental upgrade even at the steep asking price. The gold on this years iPhone is my favorite gold yet."
iPhone XS Max,"Best iPhone ever.I contemplated getting the regular XS but compared screen size when playing video and for me the XS Max won it out!
After having the iphone 5S , 6 and 7 plus now having the 
XS Max , I can honestly say the XS Max is the best iPhone ever.
Its fluid and very easy to use. I personally like the size and the pictures are amazing. 
The battery could be a little better but nonetheless it still holds just enough juice until the next charge.
The speaker is clear and antenna seems to get a better and clearer reception. Calls are clear and the overall feel is exceptional.
I'd recommend the new iPhone XS Max to anyone looking for a new level of experience on the latest iPhone.

 "
iPhone XS Max,"Love the screen size! I was not a fan of the size of the iPhone X, so I was glad Apple decided to make the Max- it is perfect for us big phone lovers. I remember reading certain reviews before I got the phone that compared the Max to an iPad Mini, which made me nervous because no one wants a phone as big as a tablet. But it’s perfect, just like my Plus but a better screen which makes watching videos and reading on the phone so much more enjoyable. It was easy to adjust to having no home button, which was another concern of mine before getting the phone. Overall very pleased with all the new features. I love the phone!"
iPhone XS Max,"Great Phone.For me this was a legitimate upgrade coming from the 6s Plus. The camera and battery life are the most impressive. before applying batt life saving tips from the net the phone would last the full length of the day while playing games sporadically and constant use of texting, emails, and trips to social medias. Now, with the batt saving tips the phone lasts all day and all night until I plug it in to go to sleep. recommend getting a case and screen protector ASAP. amazing technology but would not be worth the investment if upgrading from previous gen."
iPhone XS Max,"Switch from Android.I have had Android phones since smartphones started. The new iPhone has been very reliable and a big step up from my Samsung Galaxy 8+. The battery lasts all day, performance is great and the face ID is flawless even at night. The camera is also a huge improvement over the Samsung. It did take a little time to get used to IOS vs Android but so far I am really liking how everything works. I also got the watch and I must say the 2 devices work really well together. Much better then the Samsung phone and watch."
iPhone XS Max,"After my iPhone X was stolen (my fault completely for setting it down on restaurant table) I then went to bestbuy the next day and purchased a New iPhone XS Max. The speed when it comes to fb, games or just surfing the web on the iPhone XS Max is Amazing (big difference between x and XS). Kind of Glad my iPhone X was stolen bc if not I probably would have not gotten my hands on this phone also Although I have apple protection plan, I always protect my phone with the best cases I can find which in this case Otterbox seems only right. Thank you Bestbuy once again."
